akaname,inspectionid,city,state,results,longitude,latitude,inspectiondate,risk,location,license,facilitytype,address,inspectiontype,dbaname,zip
J.P.E. DAY CARE CENTER,1965757,CHICAGO,IL,Pass,-87.60470701,41.73769947,20160930,Risk 1 (High),(41.737699470982605 -87.60470700986774),2215626,Daycare (2 - 6 Years),8625 S COTTAGE GROVE AVE ,License Re-Inspection,J.P.E. DAY CARE CENTER,60619
empty,1951258,CHICAGO,IL,Fail,-87.62641329,41.8853537,20160930,Risk 1 (High),(41.885353703982936 -87.62641328540737),2483647,Restaurant,180 N WABASH AVE ,License,Capriotti's Sandwich Shop,60601
COSTCO WHOLESALE,1965750,CHICAGO,IL,Pass,-87.66641897,41.86240242,20160930,Risk 1 (High),(41.862402424927375 -87.66641896815713),2147714,Grocery Store,1430 S ASHLAND AVE ,Complaint Re-Inspection,COSTCO WHOLESALE # 1107,60608
ROSELAND FOOD & LIQUOR,1965755,CHICAGO,IL,Fail,-87.7113755,41.88080462,20160930,Risk 3 (Low),(41.8808046152 -87.71137549591673),2283476,Grocery Store,3407 W MADISON ST ,Complaint,ROSELAND FOOD & LIQUOR,60624
TROPIC ISLAND JERK CHICKEN,1965738,CHICAGO,IL,Fail,-87.61039129,41.75108429,20160930,Risk 1 (High),(41.75108428742866 -87.61039128821193),2017922,Restaurant,553 E 79TH ST ,Short Form Complaint,TROPIC ISLAND JERK CHICKEN,60619
CHENTE FOODS,1965737,CHICAGO,IL,Fail,-87.67932108,41.84729179,20160930,Risk 3 (Low),(41.84729179229873 -87.67932108377275),2437580,Grocery Store,2488 S BLUE ISLAND AVE ,License Re-Inspection,CHENTE FOODS,60608
MOUNTAIN TOP KIDS,1965744,empty,IL,Fail,-87.70734405,41.99753345,20160930,Risk 1 (High),(41.997533451669874 -87.70734404513873),2431887,Restaurant,3108 W DEVON ,License,MOUNTAIN TOP KIDS,empty
AMERICA'S DOG (T1 C17),1965729,CHICAGO,IL,Pass w/ Conditions,-87.91442844,42.0085364,20160930,Risk 1 (High),(42.008536400868735 -87.91442843927047),2069938,Restaurant,11601 W TOUHY AVE ,Canvass,AMERICA'S DOG,60666
SHARKS FISH-CHICKEN,1955265,CHICAGO,IL,Pass,-87.61978769,41.8311874,20160930,Risk 2 (Medium),(41.831187404696436 -87.61978768516512),2079668,Restaurant,250-252 E 35TH ST ,Canvass,SHARKS FISH-CHICKEN,60616
LIDO BANQUETS,1963212,CHICAGO,IL,Pass,-87.77346516,41.98174514,20160930,Risk 1 (High),(41.98174513647886 -87.7734651611067),17145,Restaurant,5504 N MILWAUKEE AVE ,Canvass,LIDO INC.,60630
JOHNNIES SNACK SHOP,1946467,CHICAGO,IL,Fail,-87.64759639,41.88487323,20160713,Risk 1 (High),(41.88487322678193 -87.64759638955412),1799043,Restaurant,160 N HALSTED ST ,Complaint,JOHNNIES SNACK SHOP,60661
LA CARRETA GROCERY,1965727,CHICAGO,IL,Pass,-87.67362782,42.0069035,20160930,Risk 2 (Medium),(42.00690350218069 -87.67362781637814),2492358,Grocery Store,6910 N CLARK ST ,License,LA CARRETA GROCERY,60626
THAI VALLEY RESTAURANT,1965723,CHICAGO,IL,Pass,-87.70850368,41.96474029,20160930,Risk 1 (High),(41.964740292146104 -87.70850367911711),83774,Restaurant,4600 N KEDZIE AVE ,Canvass Re-Inspection,THAI VALLEY RESTAURANT,60625
WING HOE RESTAURANT,1965721,CHICAGO,IL,Fail,-87.65522996,41.97985841,20160930,Risk 1 (High),(41.979858413283644 -87.65522995685036),80273,Restaurant,5356 N SHERIDAN RD ,Complaint,WING HOE RESTAURANT,60640
BELLA'S PIZZA,1965717,CHICAGO,IL,Pass w/ Conditions,-87.66738223,41.89420881,20160930,Risk 1 (High),(41.894208809612294 -87.66738222845791),2328350,Restaurant,658 N ASHLAND AVE ,Complaint,BELLA'S PIZZA,60622
BOW TRUSS COFFEE ROASTERS,1965716,CHICAGO,IL,Pass,-87.66789399,41.85765704,20160930,Risk 2 (Medium),(41.85765704388003 -87.66789398532075),2350043,Restaurant,1641 W 18TH ST ,Short Form Complaint,BOW TRUSS COFFEE ROASTERS,60608
JIMMY,1965712,CHICAGO,IL,No Entry,-87.62555144,41.89291767,20160930,Risk 1 (High),(41.89291766772067 -87.62555144373697),1884675,Restaurant,610 N RUSH ST ,Canvass,JIMMY,60611
COLES,1965714,CHICAGO,IL,Pass,-87.56122358,41.76059696,20160930,Risk 1 (High),(41.76059695875444 -87.56122358089097),2475827,Long Term Care,7415-7419 S EXCHANGE AVE ,License,COLES SLF LLC,60649
KERFOOT FOOD & LIQUOR,1965711,CHICAGO,IL,Pass,-87.63944186,41.74022641,20160930,Risk 3 (Low),(41.74022641115339 -87.63944186396674),2470350,Grocery Store,8462 S VINCENNES AVE ,License,KERFOOT FOOD & LIQUOR,60620
MARIANO'S #8516,1965698,CHICAGO,IL,Pass,-87.66857296,41.92024549,20160930,Risk 1 (High),(41.92024549048859 -87.66857296261333),2326979,Grocery Store,2112 N ASHLAND AVE ,Complaint,MARIANO'S #8516,60614
PRIDE SUSHI AND THAI,1965697,CHICAGO,IL,Pass,-87.69728073,41.99056418,20160930,Risk 1 (High),(41.99056417789373 -87.69728073381681),2313790,Restaurant,2706 W PETERSON AVE ,Complaint,PRIDE SUSHI AND THAI,60659
WRIGLEY VIEW ROOFTOP,1965691,CHICAGO,IL,Pass,-87.65636121,41.94912042,20160930,Risk 1 (High),(41.94912041989866 -87.65636120769625),2033242,WRIGLEY ROOFTOP,1050 W WAVELAND AVE ,Canvass,ROOFTOP BY THE FIREHOUSE INC.,60613
CHILI'S TOO (T2  F4),1965682,CHICAGO,IL,Pass,-87.91442844,42.0085364,20160930,Risk 1 (High),(42.008536400868735 -87.91442843927047),34192,Restaurant,11601 W TOUHY AVE ,Short Form Complaint,HOST INTERNATIONAL INC CHILIS T-2,60666
AMAZ CAKES,1955264,CHICAGO,IL,Pass,-87.60952093,41.76591938,20160930,Risk 2 (Medium),(41.765919379539135 -87.60952093374088),2411864,Restaurant,622 E 71ST ST ,Consultation,IESHA WILLIAMS,60619
KIDS R FIRST LEARNING ACADEMY,1965681,CHICAGO,IL,Pass,-87.65340876,41.74675128,20160930,Risk 1 (High),(41.74675127864962 -87.65340876316907),2215985,Daycare Above and Under 2 Years,1155 W 81ST ST ,License Re-Inspection,KIDS R FIRST LEARNING ACADEMY,60620
WILSON CARE,1965671,CHICAGO,IL,Pass w/ Conditions,-87.65253949,41.96502962,20160930,Risk 1 (High),(41.96502962045238 -87.65253949486662),2204228,Long Term Care,4544 N HAZEL ST ,Canvass,WILSON CARE INC,60640
STRINGS RAMEN,1965668,CHICAGO,IL,Fail,-87.6523157,41.93982841,20160930,Risk 1 (High),(41.93982841360136 -87.65231569879556),2492460,Restaurant,919 W BELMONT AVE ,License,STRINGS RAMEN,60657
MOODY TONGUE BREWING COMPANY,1965664,CHICAGO,IL,Pass,-87.64828384,41.85279434,20160930,Risk 1 (High),(41.85279434144989 -87.64828383997661),2368339,Restaurant,2136 S PEORIA ST ,License Re-Inspection,MOODY TONGUE  BREWING COMPANY,60608
MANNY'S GROCERY,1965665,CHICAGO,IL,Fail,-87.5759402,41.7562368,20160930,Risk 2 (Medium),(41.75623679739395 -87.57594020307613),2458497,Grocery Store,7627 S JEFFERY BLVD ,License,MANNY'S GROCERY,60649
SUMMER HOUSE,1965663,CHICAGO,IL,Pass,-87.91442844,42.0085364,20160930,Risk 1 (High),(42.008536400868735 -87.91442843927047),34183,Restaurant,11601 W TOUHY AVE ,Canvass,SUMMER HOUSE (T2 MAIN),60666
SOUTH LOOP HOTEL,1955263,CHICAGO,IL,Pass,-87.62745299,41.84546816,20160930,Risk 2 (Medium),(41.84546816154614 -87.6274529904341),2293345,Restaurant,11 W 26TH ST ,Canvass Re-Inspection,THE FOOD BOUTIQUE,60616
Wrigleyville Rooftops,1965660,CHICAGO,IL,Pass,-87.65565,41.94913285,20160930,Risk 2 (Medium),(41.9491328524932 -87.65564999919621),1122865,ROOF TOPS,1032 W WAVELAND AVE ,Canvass,Wrigleyville Rooftops,60613
CERMAK FRESH MARKET,1965656,CHICAGO,IL,Pass,-87.68012883,42.00222338,20160930,Risk 1 (High),(42.002223375062094 -87.68012882798133),2358498,Grocery Store,6623 N DAMEN AVE ,Short Form Complaint,CERMAK FRESH MARKET,60645
PETE'S PRODUCE,1965655,CHICAGO,IL,Pass,-87.65871771,41.73574485,20160930,Risk 2 (Medium),(41.73574485136591 -87.65871770565929),1448266,Grocery Store,1411 W 87TH ST ,Short Form Complaint,PETE'S PRODUCE,60620
MOODY TONGUE BREWING COMPANY,1965659,CHICAGO,IL,Pass,-87.64828384,41.85279434,20160930,Risk 1 (High),(41.85279434144989 -87.64828383997661),2477008,Restaurant,2136 S PEORIA ST ,License Re-Inspection,MOODY TONGUE  BREWING COMPANY,60608
MARIANO CAFE,1965653,CHICAGO,IL,Pass,-87.74723169,41.9168114,20160930,Risk 1 (High),(41.91681140021475 -87.74723169418635),2368572,Restaurant,4825 W ARMITAGE AVE ,Complaint,MARIANO CAFE,60639
LA CONDESA,1965639,CHICAGO,IL,Pass,-87.66724858,41.89981866,20160930,Risk 1 (High),(41.899818661508206 -87.6672485778532),37002,Restaurant,1003 N ASHLAND AVE ,Complaint Re-Inspection,LA CONDESA,60622
FULTON MARKET KITCHEN,1965662,CHICAGO,IL,Fail,-87.65087023,41.88711459,20160930,Risk 1 (High),(41.887114585601694 -87.65087022605566),2277545,Restaurant,311 N SANGAMON ST ,Complaint,FULTON MARKET KITCHEN,60607
SWEET WORLD PASTRY,1965637,CHICAGO,IL,Pass,-87.7723394,41.98051344,20160930,Risk 2 (Medium),(41.980513440901184 -87.77233940134278),1331447,Bakery,5450 N MILWAUKEE AVE ,Canvass,SWEET WORLD PASTRY INC.,60630
SARPINO'S PIZZERIA,1955262,CHICAGO,IL,Pass,-87.62795664,41.85604812,20160929,Risk 2 (Medium),(41.85604811962792 -87.62795664290655),2055432,Restaurant,1923 S ARCHER AVE ,Canvass Re-Inspection,SARPINO'S PIZZERIA,60616
HUDSON NEWS (T5 ARRIVAL),1965628,CHICAGO,IL,Pass,-87.91442844,42.0085364,20160929,Risk 3 (Low),(42.008536400868735 -87.91442843927047),2252185,Grocery Store,11601 W TOUHY AVE ,Canvass,HUDSON NEWS,60666
SEASHELL FISH & CHICKEN,1965634,CHICAGO,IL,Pass w/ Conditions,-87.5761331,41.76518952,20160929,Risk 1 (High),(41.765189524327816 -87.57613310396634),1648010,Restaurant,7131 S JEFFERY BLVD ,Complaint,SEASHELL FISH & CHICKEN,60649
PIZZA STUDIO,1965372,CHICAGO,IL,Pass,-87.62074373,41.8949033,20160927,Risk 1 (High),(41.89490330235543 -87.62074372623964),2492057,Restaurant,251 E HURON ST ,License,PIZZA STUDIO,60611
GOREE CUISINE LLC,1965631,CHICAGO,IL,Fail,-87.59816456,41.80973695,20160929,Risk 2 (Medium),(41.80973695200191 -87.59816456289613),2492251,Restaurant,1126 E 47TH ST ,License,GOREE CUISINE LLC,60653
ROJO GUSANO,1965625,CHICAGO,IL,Not Ready,-87.72444786,41.96839043,20160929,Risk 3 (Low),(41.968390431264375 -87.72444785924317),2487475,Restaurant,3830 W LAWRENCE AVE ,License,ROJO GUSANO,60625
MEZCAL BIRRIA OCTOLAN,1965627,CHICAGO,IL,Pass,-87.70087724,41.85171966,20160929,Risk 1 (High),(41.851719660634274 -87.70087724148631),2492136,Restaurant,3011 W CERMAK RD ,License Re-Inspection,MEZCAL BIRRIA OCOTLAN,60623
JEWEL FOOD STORE #3296,1965629,CHICAGO,IL,Fail,-87.81134688,41.97454295,20160929,Risk 1 (High),(41.97454294770947 -87.81134688421793),1392,Grocery Store,7342 W FOSTER AVE ,Complaint Re-Inspection,JEWEL FOOD STORE #3296,60656
PETE'S PRODUCE,1965619,CHICAGO,IL,Pass,-87.58627251,41.73679546,20160929,Risk 2 (Medium),(41.736795457642984 -87.58627250913062),1476553,Grocery Store,1543 E 87TH ST ,Short Form Complaint,PETE'S PRODUCE,60619
JUAN TERE GROCERY,1965612,CHICAGO,IL,Pass,-87.69293695,41.8538966,20160929,Risk 3 (Low),(41.85389659511183 -87.6929369543551),2492217,Grocery Store,2658 W 21ST ST ,License,JUAN TERE GROCERY,60608
TORTAS FRONTERA (T5/M12),1965605,CHICAGO,IL,Pass,-87.91442844,42.0085364,20160929,Risk 1 (High),(42.008536400868735 -87.91442843927047),2192963,Restaurant,11601 W TOUHY AVE ,Canvass,TORTAS FRONTERA,60666
NHU LAN SANDWICHES,1965620,CHICAGO,IL,Pass w/ Conditions,-87.65497661,41.96943793,20160929,Risk 1 (High),(41.96943792534976 -87.6549766104816),2333306,Restaurant,4810 N SHERIDAN RD ,Short Form Complaint,NHU LAN SANDWICHES,60640
LA ESCUELITA,1965362,CHICAGO,IL,Pass,-87.76113266,41.92415353,20160927,Risk 1 (High),(41.9241535287086 -87.76113266206144),2488235,Children's Services Facility,5400 W FULLERTON AVE ,License,LA ESCUELITA,60639
BIG BOWL (T5/M7),1965596,CHICAGO,IL,Pass,-87.91442844,42.0085364,20160929,Risk 1 (High),(42.008536400868735 -87.91442843927047),2192971,Restaurant,11601 W TOUHY AVE ,Canvass,BIG BOWL,60666
MEHRAB SUPER MARKE,1965611,CHICAGO,IL,Fail,-87.6911627,41.99759945,20160929,Risk 2 (Medium),(41.99759944782518 -87.69116270116571),2179855,Grocery Store,2433 W DEVON AVE ,Complaint,MEHRAB SUPER MARKET,60659
KUNG FU TEA,1955261,CHICAGO,IL,Pass,-87.63297016,41.85388764,20160929,Risk 2 (Medium),(41.85388763911751 -87.6329701585942),2327394,Restaurant,2126 S ARCHER AVE ,Canvass,KUNGFU TEA,60616
HARMONY RESTAURANT,1965598,CHICAGO,IL,Pass,-87.78540566,41.79216385,20160929,Risk 1 (High),(41.792163848654795 -87.78540566160221),61757,Restaurant,6525 W ARCHER AVE ,Complaint Re-Inspection,HARMONY RESTAURANT,60638
FAMILIES TOGETHER COOPERATIVE NURSERY SCHOOL,1965588,CHICAGO,IL,Pass,-87.66772353,41.99093654,20160929,Risk 1 (High),(41.99093653799178 -87.66772352682857),2215635,Daycare (2 - 6 Years),1500 W ELMDALE AVE ,Canvass,FAMILIES TOGETHER COOPERATIVE NURSERY SCHOOL,60660
BEATRIX,1965590,CHICAGO,IL,Pass,-87.63097642,41.89151604,20160929,Risk 1 (High),(41.89151603889098 -87.63097642048605),2234215,Restaurant,519 N CLARK ST ,Complaint,BEATRIX,60654
ROJO GUSANO,1965585,CHICAGO,IL,Fail,-87.72444786,41.96839043,20160929,Risk 1 (High),(41.968390431264375 -87.72444785924317),1305286,Restaurant,3830 W LAWRENCE AVE ,Canvass,ROJO GUSANO,60625
bUNDOO KHAN,1965586,CHICAGO,IL,No Entry,-87.69377018,41.99755417,20160929,Risk 1 (High),(41.99755417277127 -87.69377017915909),2397077,Restaurant,2537-2539 W DEVON AVE ,Complaint,BUNDOO KHAN,60659
THOMAS COFFEE SHOP,1965559,CHICAGO,IL,Pass,-87.58294663,41.73684227,20160929,Risk 1 (High),(41.73684226984659 -87.5829466262428),7545,Restaurant,1657 E 87TH ST ,Complaint,THOMAS COFFEE SHOP,60617
STARBUCKS COFFEE,1965338,CHICAGO,IL,Pass,-87.68577072,41.96462292,20160927,Risk 2 (Medium),(41.964622923210825 -87.68577071779451),23124,Restaurant,4553-4557 N LINCOLN AVE ,Canvass,STARBUCKS COFFEE #2378,60625
TOCCO (T5 M-07),1965591,CHICAGO,IL,Pass,-87.91442844,42.0085364,20160929,Risk 1 (High),(42.008536400868735 -87.91442843927047),2192968,Restaurant,11601 W TOUHY AVE ,Canvass,TOCCO,60666
LA  MICHOACANA,1965589,CHICAGO,IL,Pass,-87.67778652,41.85203469,20160929,Risk 1 (High),(41.85203469202462 -87.67778652286573),61695,Restaurant,2049 W CERMAK RD ,Suspected Food Poisoning Re-inspection,LA  MICHOACANA,60608
BEST FALAFEL,1965578,CHICAGO,IL,Pass,-87.66986968,41.99058563,20160929,Risk 1 (High),(41.990585629172756 -87.6698696819702),2492233,Restaurant,5973 N CLARK ST ,License Re-Inspection,BEST FALAFEL INC.,60660
RAEKWON'S SCHOLASTIC DAYCARE ACADEMY LLC,1965577,CHICAGO,IL,Fail,-87.62995399,41.75074708,20160929,Risk 1 (High),(41.75074707800666 -87.62995398947167),2220015,Children's Services Facility,211-215 W 79TH ST ,License,RAEKWON'S SCHOLASTIC DAYCARE ACADEMY LLC,60620
PANDA EXPRESS INC #1102,1951254,CHICAGO,IL,Pass,-87.62679322,41.88196533,20160929,Risk 1 (High),(41.881965330252534 -87.62679322159418),1649695,Restaurant,29 E MADISON ST ,Complaint Re-Inspection,PANDA EXPRESS INC #1102,60602
BETTY'S ICECREAM,1932747,CHICAGO,IL,Pass,-87.70351,41.78684435,20160614,Risk 2 (Medium),(41.78684434610169 -87.70350999751716),17732,Restaurant,5840 S KEDZIE AVE ,Canvass,BETTY'S ICECREAM,60629
MID AMERICA CARE ENTER,1965557,CHICAGO,IL,Pass,-87.65644765,41.9722005,20160929,Risk 1 (High),(41.97220050312064 -87.65644765047863),2206864,Long Term Care,4920 N KENMORE AVE ,Canvass,MID AMERICA CARE CENTER,60640
GONG MING FOOD MARKET,1955260,CHICAGO,IL,Pass,-87.63237037,41.84926187,20160929,Risk 2 (Medium),(41.8492618732156 -87.63237037496255),2162512,Grocery Store,208 W 24TH ST ,Canvass,GONG MING FOOD MARKET,60616
NANDO MILANO TRATTORIA,1965554,CHICAGO,IL,Pass w/ Conditions,-87.68035526,41.90324576,20160929,Risk 1 (High),(41.90324575893042 -87.68035526472148),2137439,Restaurant,2114 W DIVISION ST ,Complaint,NANDO MILANO TRATTORIA,60622
CICS NORTHTOWN ACADEMY,1965547,CHICAGO,IL,Pass,-87.72653468,41.99027209,20160929,Risk 1 (High),(41.990272088617644 -87.72653467751327),2066713,School,3900 W PETERSON ,Canvass,CICS NORTHTOWN ACADEMY,60659
PALETERIA ESTRELLA MICHOACANA,1965543,CHICAGO,IL,Fail,-87.69378808,41.85203288,20160929,Risk 1 (High),(41.85203288017801 -87.69378807557746),2492349,Restaurant,2716 W CERMAK RD ,License,PALETERIA ESTRELLA MICHOACANA,60608
JCYS LAKEVIEW FAMILY CENTER,1965541,CHICAGO,IL,Out of Business,-87.65429719,41.95101695,20160929,Risk 1 (High),(41.95101694822956 -87.65429719011378),2215546,Daycare (2 - 6 Years),957 W GRACE ST ,Canvass,JCYS LAKEVIEW FAMILY CENTER,60613
Subway,1965537,CHICAGO,IL,Pass,-87.75630216,41.8948147,20160929,Risk 1 (High),(41.89481469929343 -87.75630215901684),2197148,Restaurant,5215 W CHICAGO AVE ,Complaint,Subway Restaurant,60651
SUBWAY,1965502,CHICAGO,IL,Pass,-87.65393422,41.94714045,20160928,Risk 1 (High),(41.94714045392253 -87.65393422004064),1954041,Restaurant,951-53 W ADDISON ST ,Canvass,SUBWAY,60613
TAMALLI SPACE CHARROS,1965497,CHICAGO,IL,Pass,-87.68184949,41.88743405,20160928,Risk 3 (Low),(41.88743405025222 -87.68184949426895),2245335,Mobile Food Dispenser,324 N LEAVITT ST ,License,TAMALLI SPACE CHARROS LLC,60612
Gategourmet (BLDG 742),1965495,CHICAGO,IL,Out of Business,-87.91442844,42.0085364,20160928,Risk 1 (High),(42.008536400868735 -87.91442843927047),56367,Catering,11601 W TOUHY AVE ,Canvass,Gategourmet,60666
RUCHI RESTAURANT,1951253,CHICAGO,IL,Pass,-87.62430852,41.88454011,20160929,Risk 1 (High),(41.88454011059238 -87.62430852246028),2488404,Restaurant,151 N MICHIGAN AVE ,License,RUCHI (PIZZERIA) RESTAURANT,60601
JCYS-MICHAEL R. LUTZ FAMILY CENTER,1965536,CHICAGO,IL,Pass,-87.65429719,41.95101695,20160929,Risk 1 (High),(41.95101694822956 -87.65429719011378),2469699,Daycare (2 - 6 Years),957-959 W GRACE ST ,License,JEWISH COUNCIL FOR YOUTH,60613
empty,1965531,CHICAGO,IL,Fail,-87.64834189,41.91770608,20160929,Risk 3 (Low),(41.917706084219844 -87.64834188710937),2469268,Restaurant,1961 N HALSTED ST ,License,J9 WINE BAR,60614
OLD TOWN SCHOOL OF FOLK MUSIC,1965535,CHICAGO,IL,Pass,-87.68588219,41.96429284,20160929,Risk 2 (Medium),(41.9642928421216 -87.68588218952397),30958,Restaurant,4544 N LINCOLN AVE ,Canvass,OLD TOWN SCHOOL OF FOLK MUSIC,60625
empty,1965529,CHICAGO,IL,Fail,-87.64834189,41.91770608,20160929,Risk 2 (Medium),(41.917706084219844 -87.64834188710937),2469269,Restaurant,1961 N HALSTED ST ,License,J9 WINE BAR,60614
COZY CORNER MART,1965425,CHICAGO,IL,Pass,-87.57429226,41.72624035,20160927,Risk 3 (Low),(41.72624034872806 -87.57429226109501),2482983,Grocery Store,2024 E 93RD ST ,License,COZY CORNER MART,60617
ROANOKE,1960297,CHICAGO,IL,Pass,-87.63189616,41.88185674,20160913,Risk 1 (High),(41.88185674363783 -87.63189616155178),2483203,Restaurant,135 W MADISON ST ,License Re-Inspection,ROANOKE,60602
JEWEL,1965525,CHICAGO,IL,Pass w/ Conditions,-87.6394372,41.90388396,20160929,Risk 1 (High),(41.90388396114024 -87.63943720155201),2320247,Grocery Store,424 W DIVISION ST ,Complaint,JEWEL FOOD STORE,60610
LOS GAMAS TORTILLAS Y RESTORANTE,1965526,CHICAGO,IL,Fail,-87.71165855,41.91723545,20160929,Risk 1 (High),(41.91723544708353 -87.71165855157675),2423902,Restaurant,3333 W ARMITAGE AVE ,Complaint,ELVIA GAMA,60647
WING HO 128INC.,1955259,CHICAGO,IL,Pass,-87.63361296,41.84561065,20160929,Risk 2 (Medium),(41.84561065453665 -87.63361295661946),1716772,LIVE POULTRY,244 W 26TH ST ,Canvass,WING HO 128INC.,60616
SKYBOX ON SHEFFIELD,1965651,CHICAGO,IL,No Entry,-87.65420738,41.94806273,20160929,Risk 2 (Medium),(41.948062734364164 -87.65420737836818),2379723,ROOFTOP,3627 N SHEFFIELD AVE ,Canvass,SKYBOX ON SHEFFIELD,60613
WRIGLEY VIEW ROOFTOP,1965646,CHICAGO,IL,No Entry,-87.65636121,41.94912042,20160929,Risk 1 (High),(41.94912041989866 -87.65636120769625),2033242,WRIGLEY ROOFTOP,1050 W WAVELAND AVE ,Canvass,ROOFTOP BY THE FIREHOUSE INC.,60613
ROJO GUSANO,1965643,CHICAGO,IL,Out of Business,-87.72444786,41.96839043,20160929,Risk 1 (High),(41.968390431264375 -87.72444785924317),1305286,Restaurant,3830 W LAWRENCE AVE ,Canvass,MAYAN SOL RESTAURANT,60625
LO'S CHINA KITCHEN INC.,1965513,CHICAGO,IL,Pass,-87.69830277,41.95408332,20160929,Risk 1 (High),(41.954083317714684 -87.69830277007019),2492239,Restaurant,2800 W IRVING PARK RD ,License,LO'S CHINA KITCHEN INC.,60618
PIZZERIA BY ALEX,1965507,CHICAGO,IL,Out of Business,-87.7772019,41.96776279,20160928,Risk 1 (High),(41.9677627944592 -87.77720189962909),2385598,Restaurant,4801 N AUSTIN AVE ,Canvass,PIZZERIA BY ALEX,60630
PIZZERIA BY ALEX,1965506,CHICAGO,IL,Out of Business,-87.7772019,41.96776279,20160928,Risk 1 (High),(41.9677627944592 -87.77720189962909),2385598,Restaurant,4801 N AUSTIN AVE ,Canvass,PIZZERIA BY ALEX,60630
BOB CHA II,1965505,CHICAGO,IL,Out of Business,-87.68184949,41.88743405,20160928,Risk 2 (Medium),(41.88743405025222 -87.68184949426895),2423842,Mobile Food Preparer,324 N LEAVITT ST ,Canvass,BOB CHA II,60612
JUAN TERE GROCERY,1965501,CHICAGO,IL,No Entry,-87.69293695,41.8538966,20160928,Risk 3 (Low),(41.85389659511183 -87.6929369543551),2492217,Grocery Store,2658 W 21ST ST ,License,JUAN TERE GROCERY,60608
SEE THRU CHINESE KITCHEN,1965499,CHICAGO,IL,Pass,-87.57594788,41.75663165,20160928,Risk 1 (High),(41.75663165072997 -87.57594788111123),2368719,Restaurant,7613 S JEFFERY BLVD ,Complaint,SEE THRU CHINESE KITCHEN,60649
RAW BAR & GRILL,1965496,CHICAGO,IL,No Entry,-87.65860702,41.94959069,20160928,Risk 1 (High),(41.94959069063464 -87.65860701972706),19444,Restaurant,3720 N CLARK ST ,Complaint,RAW BAR & GRILL,60613
Gategourmet (BLDG 741),1965494,CHICAGO,IL,Out of Business,-87.91442844,42.0085364,20160928,Risk 1 (High),(42.008536400868735 -87.91442843927047),56366,Catering,11601 W TOUHY AVE ,Canvass,Gategourmet,60666
FOREVER YOGURT,1955258,CHICAGO,IL,Pass,-87.6272382,41.83089084,20160928,Risk 2 (Medium),(41.83089083505026 -87.62723820487749),2341714,Restaurant,17 W 35TH ST ,Canvass Re-Inspection,FRO-YO-N-THINGS,60616
HON KEE RESTAURANT,1965491,CHICAGO,IL,Pass,-87.65750875,41.97338578,20160928,Risk 1 (High),(41.973385778876285 -87.65750874906352),2751,Restaurant,1064 W ARGYLE ST ,Complaint Re-Inspection,HON KEE REST INC,60640
VINCE'S PIZZA & TAQUERIA,1965488,CHICAGO,IL,Out of Business,-87.6688358,41.99798867,20160928,Risk 1 (High),(41.99798866563551 -87.66883580355905),2284718,Restaurant,1527 W DEVON AVE ,Canvass,VINCES PIZZERIA & TAQUERIA,60660
A PIECE OF CAKE BAKERY INC.,1965487,CHICAGO,IL,Pass,-87.61393435,41.73662153,20160928,Risk 2 (Medium),(41.73662152927967 -87.61393435409144),1965176,Restaurant,412 E 87TH ST ,Short Form Complaint,A PIECE OF CAKE BAKERY INC.,60619
Wendy's,1965484,CHICAGO,IL,Pass,-87.68170937,41.71421193,20160928,Risk 1 (High),(41.71421193159268 -87.68170937080606),1892674,Restaurant,9843 S WESTERN AVE ,Short Form Complaint,Wendy's,60643
VICEROY OF INDIA,1965490,CHICAGO,IL,Pass,-87.69306266,41.99778495,20160928,Risk 1 (High),(41.997784946537436 -87.69306266413626),2404574,Restaurant,2516-2520 W DEVON AVE ,Complaint Re-Inspection,VICEROY OF INDIA/SAGAR,60659
RITZ-CARLTON WATER TOWER,1960295,CHICAGO,IL,Pass,-87.62346196,41.89770258,20160913,Risk 2 (Medium),(41.89770258097883 -87.62346195629931),2470440,Restaurant,160 E PEARSON ST ,License,RITZ-CARLTON WATER TOWER,60611
NEW LOVE TERIYAKI,1965483,CHICAGO,IL,Fail,-87.69448432,41.82273508,20160928,Risk 1 (High),(41.82273507901569 -87.6944843232236),2114749,Restaurant,3901 S CALIFORNIA AVE ,Complaint,NEW LOVE TERIYAKI,60632
SKY LOBBY,1965482,CHICAGO,IL,Pass,-87.60508491,41.79126062,20160928,Risk 1 (High),(41.79126061783551 -87.60508491200589),2374309,Restaurant,5700 S MARYLAND AVE ,Canvass Re-Inspection,SKY LOBBY,60637
ANDY'S THAI KITCHEN II,1965478,CHICAGO,IL,Pass,-87.66057971,41.99546098,20160928,Risk 1 (High),(41.99546098122237 -87.66057971349507),2492475,Restaurant,6230 N BROADWAY ,License,ANDY'S THAI KITCHEN II,60660
5 BOROUGHS PIZZA,1965480,CHICAGO,IL,Pass,-87.63842811,41.91057808,20160928,Risk 2 (Medium),(41.91057807884066 -87.6384281113664),2269618,Restaurant,1543 N Sedgwick ST BLDG ,Short Form Complaint,5 BOROUGHS PIZZA & SUBS,60610
empty,1965477,CHICAGO,IL,Pass,-87.67235341,41.96895607,20160928,Risk 2 (Medium),(41.96895606787235 -87.67235341259394),2492100,Grocery Store,1730 W LAWRENCE AVE ,License Re-Inspection,CLUB-100,60640
